Store Number,Date,Gross Amount,Net Amount,Store Ticket Net Amount,Warranty Amount,Average Included Bay Time,Store Ticket Count,Store Ticket Average Net,Promotion Amount
,10/03/2018,"$1,738.20","$1,738.20","$1,738.20",$0.00,13.0,26,$66.85,$0.00
,10/04/2018,"$1,900.80","$1,900.80","$1,900.80",$0.00,16.2,27,$70.40,$0.00
,10/05/2018,"$2,512.22","$2,512.22","$2,512.22",$0.00,15.4,39,$64.42,$0.00
,10/06/2018,"$4,030.40","$4,030.40","$4,030.40",$0.00,17.4,54,$74.64,$0.00
,10/07/2018,"$2,187.29","$2,187.29","$2,187.29",$0.00,17.3,31,$70.56,$0.00
,10/08/2018,"$2,070.90","$2,070.90","$2,070.90",$0.00,14.5,27,$76.70,$0.00
,10/09/2018,"$1,839.97","$1,839.97","$1,839.97",$0.00,15.5,22,$83.64,$0.00
,10/10/2018,"$2,329.20","$2,329.20","$2,329.20",$0.00,17.1,31,$75.14,$0.00
,10/11/2018,"$2,566.52","$2,566.52","$2,566.52",$0.00,16.8,38,$67.54,$0.00
,10/12/2018,"$2,920.13","$2,920.13","$2,920.13",$0.00,19.1,43,$67.91,$0.00
,10/13/2018,"$3,180.14","$3,180.14","$3,180.14",$0.00,18.9,51,$62.36,$0.00
,10/14/2018,"$2,176.12","$2,176.12","$2,176.12",$0.00,19.5,29,$75.04,$0.00
,10/15/2018,"$1,193.33","$1,193.33","$1,193.33",$0.00,16.3,25,$47.73,$0.00
,10/16/2018,"$1,282.59","$1,282.59","$1,282.59",$0.00,18.5,20,$64.13,$0.00
,10/17/2018,"$1,739.52","$1,739.52","$1,739.52",$0.00,17.9,26,$66.90,$0.00
,10/18/2018,"$1,738.26","$1,738.26","$1,738.26",$0.00,18.9,24,$72.43,$0.00
,10/19/2018,"$3,013.14","$3,013.14","$3,013.14",$0.00,21.8,33,$91.31,$0.00
,10/20/2018,"$2,228.91","$2,228.91","$2,228.91",$0.00,18.2,31,$71.90,$0.00
,10/21/2018,"$1,258.10","$1,258.10","$1,258.10",$0.00,13.3,19,$66.22,$0.00
,10/22/2018,"$1,521.84","$1,521.84","$1,521.84",$0.00,16.1,21,$72.47,$0.00
,10/23/2018,"$1,051.40","$1,051.40","$1,051.40",$0.00,14.4,13,$80.88,$0.00
,10/24/2018,"$1,271.36","$1,271.36","$1,271.36",$0.00,16.6,18,$70.63,$0.00
,10/25/2018,"$1,229.72","$1,229.72","$1,229.72",$0.00,17.4,20,$61.49,$0.00
,10/26/2018,"$2,568.02","$2,568.02","$2,568.02",$0.00,17.1,47,$54.64,$0.00
,10/27/2018,"$2,550.93","$2,550.93","$2,550.93",$0.00,19.5,38,$67.13,$0.00
,10/28/2018,"$1,753.25","$1,753.25","$1,753.25",$0.00,17.3,31,$56.56,$0.00
,10/29/2018,"$2,728.47","$2,728.47","$2,728.47",$0.00,18.8,36,$75.79,$0.00
,10/30/2018,"$1,682.69","$1,682.69","$1,682.69",$0.00,17.9,27,$62.32,$0.00
,10/31/2018,$428.63,$428.63,$428.63,$0.00,10.8,7,$61.23,$0.00
,11/01/2018,"$1,989.84","$1,989.84","$1,989.84",$0.00,23.4,31,$64.19,$0.00
,11/02/2018,"$2,613.45","$2,613.45","$2,613.45",$0.00,16.2,44,$59.40,$0.00
,11/03/2018,"$2,716.33","$2,716.33","$2,716.33",$0.00,20.3,39,$69.65,$0.00
,11/04/2018,"$1,186.00","$1,186.00","$1,186.00",$0.00,19.0,16,$74.12,$0.00
,11/05/2018,"$1,244.16","$1,244.16","$1,244.16",$0.00,16.7,25,$49.77,$0.00
,11/06/2018,"$1,272.96","$1,272.96","$1,272.96",$0.00,19.0,23,$55.35,$0.00
,11/07/2018,"$1,517.41","$1,517.41","$1,517.41",$0.00,19.4,23,$65.97,$0.00
,11/08/2018,"$2,101.68","$2,101.68","$2,101.68",$0.00,18.6,29,$72.47,$0.00
,11/09/2018,$882.69,$882.69,$882.69,$0.00,15.5,15,$58.85,$0.00
,11/10/2018,"$2,368.68","$2,368.68","$2,368.68",$0.00,20.9,39,$60.74,$0.00
,11/11/2018,"$1,674.23","$1,674.23","$1,674.23",$0.00,18.9,20,$83.71,$0.00
,11/12/2018,"$1,544.21","$1,544.21","$1,544.21",$0.00,16.7,21,$73.53,$0.00
,11/13/2018,"$1,017.11","$1,017.11","$1,017.11",$0.00,18.3,16,$63.57,$0.00
,11/14/2018,"$1,284.58","$1,284.58","$1,284.58",$0.00,17.9,24,$53.52,$0.00
,11/15/2018,"$1,947.18","$1,947.18","$1,947.18",$0.00,19.8,28,$69.54,$0.00
,11/16/2018,"$2,471.81","$2,471.81","$2,471.81",$0.00,16.7,34,$72.70,$0.00
,11/17/2018,"$3,427.80","$3,427.80","$3,427.80",$0.00,20.8,48,$71.41,$0.00
,11/18/2018,"$1,026.33","$1,026.33","$1,026.33",$0.00,18.7,15,$68.42,$0.00
,11/19/2018,"$1,291.03","$1,291.03","$1,291.03",$0.00,19.9,19,$67.95,$0.00
,11/20/2018,"$2,862.05","$2,862.05","$2,862.05",$0.00,19.0,37,$77.35,$0.00
,11/21/2018,"$2,947.13","$2,947.13","$2,947.13",$0.00,17.1,42,$70.17,$0.00
,11/23/2018,"$2,505.56","$2,505.56","$2,505.56",$0.00,18.7,41,$61.11,$0.00
,11/24/2018,"$2,992.57","$2,992.57","$2,992.57",$0.00,21.6,36,$83.13,$0.00
,11/25/2018,"$1,555.98","$1,555.98","$1,555.98",$0.00,19.6,25,$62.24,$0.00
,11/26/2018,"$2,207.67","$2,207.67","$2,207.67",$0.00,18.1,29,$76.13,$0.00
,11/27/2018,"$2,256.11","$2,256.11","$2,256.11",$0.00,17.1,34,$66.36,$0.00
,11/28/2018,"$1,077.69","$1,077.69","$1,077.69",$0.00,15.9,21,$51.32,$0.00
,11/29/2018,"$1,548.33","$1,548.33","$1,548.33",$0.00,16.8,25,$61.93,$0.00
,11/30/2018,"$2,706.68","$2,706.68","$2,706.68",$0.00,18.9,43,$62.95,$0.00
,12/01/2018,"$3,893.61","$3,893.61","$3,893.61",$0.00,18.1,51,$76.35,$0.00
,12/02/2018,"$2,200.87","$2,200.87","$2,200.87",$0.00,19.9,32,$68.78,$0.00
,12/03/2018,"$1,874.08","$1,874.08","$1,874.08",$0.00,18.5,33,$56.79,$0.00
,12/04/2018,"$2,085.99","$2,085.99","$2,085.99",$0.00,19.6,33,$63.21,$0.00
,12/05/2018,"$1,407.03","$1,407.03","$1,407.03",$0.00,20.6,22,$63.96,$0.00
,12/06/2018,"$1,104.41","$1,104.41","$1,104.41",$0.00,18.6,16,$69.03,$0.00
,12/07/2018,"$1,307.22","$1,307.22","$1,307.22",$0.00,21.0,17,$76.90,$0.00
,12/08/2018,"$1,895.30","$1,895.30","$1,895.30",$0.00,22.2,30,$63.18,$0.00
,12/09/2018,"$1,433.99","$1,433.99","$1,433.99",$0.00,17.9,18,$79.67,$0.00
,12/10/2018,"$1,426.14","$1,426.14","$1,426.14",$0.00,18.4,22,$64.82,$0.00
,12/11/2018,"$1,883.57","$1,883.57","$1,883.57",$0.00,21.4,25,$75.34,$0.00
,12/12/2018,"$1,041.62","$1,041.62","$1,041.62",$0.00,18.7,18,$57.87,$0.00
,12/13/2018,"$1,700.14","$1,700.14","$1,700.14",$0.00,17.4,23,$73.92,$0.00
,12/14/2018,"$1,592.64","$1,592.64","$1,592.64",$0.00,16.0,22,$72.39,$0.00
,12/15/2018,"$2,356.73","$2,356.73","$2,356.73",$0.00,19.1,37,$63.70,$0.00
,12/16/2018,"$2,176.54","$2,176.54","$2,176.54",$0.00,19.9,31,$70.21,$0.00
,12/17/2018,"$1,887.29","$1,887.29","$1,887.29",$0.00,15.7,29,$65.08,$0.00
,12/18/2018,"$1,080.51","$1,080.51","$1,080.51",$0.00,17.4,22,$49.11,$0.00
,12/19/2018,"$1,813.91","$1,813.91","$1,813.91",$0.00,15.3,30,$60.46,$0.00
,12/20/2018,"$2,156.30","$2,156.30","$2,156.30",$0.00,15.9,31,$69.56,$0.00
,12/21/2018,"$3,036.21","$3,036.21","$3,036.21",$0.00,20.3,44,$69.00,$0.00
,12/22/2018,"$2,668.94","$2,668.94","$2,668.94",$0.00,19.6,36,$74.14,$0.00
,12/23/2018,"$1,154.25","$1,154.25","$1,154.25",$0.00,15.7,17,$67.90,$0.00
,12/24/2018,"$1,205.05","$1,205.05","$1,205.05",$0.00,16.2,21,$57.38,$0.00
,12/26/2018,"$1,487.98","$1,487.98","$1,487.98",$0.00,18.7,22,$67.64,$0.00
,12/27/2018,"$1,525.76","$1,525.76","$1,525.76",$0.00,16.9,26,$58.68,$0.00
,12/28/2018,"$3,358.83","$3,358.83","$3,358.83",$0.00,16.6,52,$64.59,$0.00
,12/29/2018,"$2,588.49","$2,588.49","$2,588.49",$0.00,19.1,37,$69.96,$0.00
,12/30/2018,$591.99,$591.99,$591.99,$0.00,14.8,12,$49.33,$0.00
,12/31/2018,"$2,550.90","$2,550.90","$2,550.90",$0.00,17.6,45,$56.69,$0.00
10,,"$730,348.15","$730,348.15","$730,338.20",$0.00,,"10,907",$66.96,$0.00
112,01/01/2018,$739.09,$739.09,$739.09,$0.00,16.3,9,$82.12,$0.00
,01/02/2018,"$2,507.31","$2,507.31","$2,507.31",$0.00,12.8,41,$61.15,$0.00
,01/03/2018,"$2,705.21","$2,705.21","$2,705.21",$0.00,16.3,36,$75.14,$0.00
,01/04/2018,"$3,325.58","$3,325.58","$3,325.58",$0.00,14.0,45,$73.90,$0.00
,01/05/2018,"$2,864.77","$2,864.77","$2,864.77",$0.00,12.1,45,$63.66,$0.00
,01/06/2018,"$3,901.68","$3,901.68","$3,901.68",$0.00,14.7,53,$73.62,$0.00
,01/07/2018,"$2,786.20","$2,786.20","$2,786.20",$0.00,16.6,37,$75.30,$0.00
,01/08/2018,"$3,291.96","$3,291.96","$3,291.96",$0.00,13.9,49,$67.18,$0.00
,01/09/2018,"$3,257.24","$3,257.24","$3,257.24",$0.00,13.0,46,$70.81,$0.00
,01/10/2018,"$2,051.69","$2,051.69","$2,051.69",$0.00,11.8,33,$62.17,$0.00
,01/11/2018,"$2,251.00","$2,251.00","$2,251.00",$0.00,14.1,32,$70.34,$0.00
,01/12/2018,"$3,293.68","$3,293.68","$3,293.68",$0.00,12.0,46,$71.60,$0.00
,01/13/2018,"$4,935.45","$4,935.45","$4,935.45",$0.00,17.7,65,$75.93,$0.00
,01/14/2018,"$1,932.90","$1,932.90","$1,932.90",$0.00,16.2,25,$77.32,$0.00
,01/15/2018,"$4,355.36","$4,355.36","$4,346.39",$0.00,13.5,57,$76.25,$0.00
,01/16/2018,$0.00,$0.00,$0.00,$0.00,0.0,0,$0.00,$0.00
,01/17/2018,$751.76,$751.76,$751.76,$0.00,16.2,12,$62.65,$0.00
,01/18/2018,$918.18,$918.18,$918.18,$0.00,17.3,15,$61.21,$0.00
,01/19/2018,"$2,238.84","$2,238.84","$2,238.84",$0.00,9.9,35,$63.97,$0.00
,01/20/2018,"$3,047.82","$3,047.82","$3,047.82",$0.00,11.6,41,$74.34,$0.00
,01/21/2018,"$3,159.82","$3,159.82","$3,149.87",$0.00,15.1,38,$82.89,$0.00
,01/22/2018,"$3,282.21","$3,282.21","$3,282.21",$0.00,15.0,48,$68.38,$0.00
,01/23/2018,"$3,179.56","$3,179.56","$3,179.56",$0.00,14.0,49,$64.89,$0.00
,01/24/2018,"$2,455.06","$2,455.06","$2,455.06",$0.00,15.6,39,$62.95,$0.00
,01/25/2018,"$3,467.78","$3,467.78","$3,467.78",$0.00,16.0,44,$78.81,$0.00
,01/26/2018,"$3,160.13","$3,160.13","$3,160.13",$0.00,12.1,45,$70.23,$0.00
,01/27/2018,"$3,836.93","$3,836.93","$3,836.93",$0.00,14.8,52,$73.79,$0.00
,01/28/2018,"$2,561.50","$2,561.50","$2,561.50",$0.00,16.6,33,$77.62,$0.00
,01/29/2018,"$2,385.82","$2,385.82","$2,385.82",$0.00,10.6,45,$53.02,$0.00
,01/30/2018,"$2,758.48","$2,758.48","$2,758.48",$0.00,13.6,41,$67.28,$0.00
,01/31/2018,"$2,811.39","$2,811.39","$2,811.39",$0.00,10.8,45,$62.48,$0.00
,02/01/2018,"$3,271.38","$3,271.38","$3,271.38",$0.00,14.5,47,$69.60,$0.00
,02/02/2018,"$3,663.25","$3,663.25","$3,663.25",$0.00,13.8,44,$83.26,$0.00
,02/03/2018,"$3,595.54","$3,595.54","$3,595.54",$0.00,14.0,50,$71.91,$0.00
,02/04/2018,"$1,513.45","$1,513.45","$1,513.45",$0.00,11.8,22,$68.79,$0.00
,02/05/2018,"$3,160.44","$3,160.44","$3,160.44",$0.00,15.2,42,$75.25,$0.00
,02/06/2018,"$1,867.58","$1,867.58","$1,867.58",$0.00,14.4,26,$71.83,$0.00
,02/07/2018,"$1,068.67","$1,068.67","$1,068.67",$0.00,11.7,19,$56.25,$0.00
,02/08/2018,"$2,227.47","$2,227.47","$2,227.47",$0.00,11.8,29,$76.81,$0.00
,02/09/2018,"$4,622.73","$4,622.73","$4,622.73",$0.00,16.6,59,$78.35,$0.00
,02/10/2018,"$2,427.75","$2,427.75","$2,427.75",$0.00,14.6,38,$63.89,$0.00
,02/11/2018,"$2,563.27","$2,563.27","$2,563.27",$0.00,16.1,29,$88.39,$0.00
,02/12/2018,"$2,767.57","$2,767.57","$2,757.58",$0.00,15.8,39,$70.71,$0.00
,02/13/2018,"$1,742.27","$1,742.27","$1,742.27",$0.00,11.9,25,$69.69,$0.00
,02/14/2018,"$1,713.68","$1,713.68","$1,713.68",$0.00,16.7,23,$74.51,$0.00
,02/15/2018,"$2,882.00","$2,882.00","$2,882.00",$0.00,12.7,48,$60.04,$0.00
,02/16/2018,"$4,267.37","$4,267.37","$4,267.37",$0.00,17.1,53,$80.52,$0.00
,02/17/2018,"$4,006.06","$4,006.06","$4,006.06",$0.00,15.3,66,$60.70,$0.00
,02/18/2018,"$2,088.95","$2,088.95","$2,088.95",$0.00,15.9,29,$72.03,$0.00
,02/19/2018,"$3,464.03","$3,464.03","$3,464.03",$0.00,13.5,51,$67.92,$0.00
,02/20/2018,"$3,298.60","$3,298.60","$3,298.60",$0.00,13.7,38,$86.81,$0.00
,02/21/2018,"$1,464.37","$1,464.37","$1,464.37",$0.00,9.7,26,$56.32,$0.00
,02/22/2018,"$1,707.29","$1,707.29","$1,707.29",$0.00,12.9,27,$63.23,$0.00
,02/23/2018,"$4,451.29","$4,451.29","$4,451.29",$0.00,13.9,54,$82.43,$0.00
,02/24/2018,"$4,215.89","$4,215.89","$4,215.89",$0.00,15.7,47,$89.70,$0.00
,02/25/2018,"$2,212.12","$2,212.12","$2,212.12",$0.00,14.0,34,$65.06,$0.00
,02/26/2018,"$3,918.94","$3,918.94","$3,918.94",$0.00,11.5,62,$63.21,$0.00
,02/27/2018,"$3,798.92","$3,798.92","$3,798.92",$0.00,13.6,58,$65.50,$0.00
,02/28/2018,"$4,469.70","$4,469.70","$4,469.70",$0.00,12.7,65,$68.76,$0.00
,03/01/2018,"$3,737.53","$3,737.53","$3,737.53",$0.00,13.3,54,$69.21,$0.00
,03/02/2018,"$4,134.49","$4,134.49","$4,134.49",$0.00,15.9,63,$65.63,$0.00
,03/03/2018,"$5,138.59","$5,138.59","$5,138.59",$0.00,14.1,64,$80.29,$0.00
,03/04/2018,"$2,525.81","$2,525.81","$2,525.81",$0.00,17.6,37,$68.27,$0.00
,03/05/2018,"$3,155.91","$3,155.91","$3,155.91",$0.00,15.5,46,$68.61,$0.00
,03/06/2018,"$2,990.23","$2,990.23","$2,990.23",$0.00,15.4,45,$66.45,$0.00
,03/07/2018,"$2,999.94","$2,999.94","$2,999.94",$0.00,12.6,40,$75.00,$0.00
,03/08/2018,"$3,804.44","$3,804.44","$3,804.44",$0.00,12.7,49,$77.64,$0.00
,03/09/2018,"$3,474.08","$3,474.08","$3,474.08",$0.00,13.6,57,$60.95,$0.00
,03/10/2018,"$4,964.53","$4,964.53","$4,964.53",$0.00,16.1,63,$78.80,$0.00
,03/11/2018,"$1,596.09","$1,596.09","$1,596.09",$0.00,13.6,30,$53.20,$0.00
,03/12/2018,"$3,706.87","$3,706.87","$3,706.87",$0.00,15.6,55,$67.40,$0.00
,03/13/2018,"$3,374.87","$3,374.87","$3,374.87",$0.00,13.9,49,$68.87,$0.00
,03/14/2018,"$3,267.35","$3,267.35","$3,267.35",$0.00,13.8,49,$66.68,$0.00
,03/15/2018,"$3,847.91","$3,847.91","$3,847.91",$0.00,14.2,46,$83.65,$0.00
,03/16/2018,"$4,200.56","$4,200.56","$4,200.56",$0.00,13.3,49,$85.73,$0.00
,03/17/2018,"$3,619.08","$3,619.08","$3,619.08",$0.00,14.0,40,$90.48,$0.00
,03/18/2018,"$2,314.49","$2,314.49","$2,314.49",$0.00,15.2,29,$79.81,$0.00
,03/19/2018,"$3,442.58","$3,442.58","$3,442.58",$0.00,15.8,45,$76.50,$0.00
,03/20/2018,"$2,765.36","$2,765.36","$2,765.36",$0.00,11.8,43,$64.31,$0.00
,03/21/2018,"$3,695.00","$3,695.00","$3,695.00",$0.00,13.7,45,$82.11,$0.00
,03/22/2018,"$2,780.97","$2,780.97","$2,780.97",$0.00,12.5,42,$66.21,$0.00
,03/23/2018,"$3,565.64","$3,565.64","$3,565.64",$0.00,14.8,52,$68.57,$0.00
,03/24/2018,"$3,814.16","$3,814.16","$3,814.16",$0.00,14.8,52,$73.35,$0.00
,03/25/2018,"$2,362.00","$2,362.00","$2,362.00",$0.00,13.5,39,$60.56,$0.00
,03/26/2018,"$2,433.09","$2,433.09","$2,433.09",$0.00,12.6,39,$62.39,$0.00
,03/27/2018,"$2,351.62","$2,351.62","$2,351.62",$0.00,12.1,37,$63.56,$0.00
,03/28/2018,"$2,403.43","$2,403.43","$2,403.43",$0.00,16.1,32,$75.11,$0.00
,03/29/2018,"$2,924.81","$2,924.81","$2,889.56",$0.00,13.1,46,$62.82,$0.00
,03/30/2018,"$4,283.12","$4,283.12","$4,283.12",$0.00,12.6,63,$67.99,$0.00
,03/31/2018,"$4,783.03","$4,783.03","$4,783.03",$0.00,14.2,65,$73.59,$0.00
,04/02/2018,"$3,324.94","$3,324.94","$3,324.94",$0.00,13.2,64,$51.95,$0.00
,04/03/2018,"$2,631.94","$2,631.94","$2,631.94",$0.00,12.0,41,$64.19,$0.00
,04/04/2018,"$2,050.43","$2,050.43","$2,050.43",$0.00,9.2,36,$56.96,$0.00
,04/05/2018,"$2,821.60","$2,821.60","$2,821.60",$0.00,12.6,41,$68.82,$0.00
,04/06/2018,"$2,669.24","$2,669.24","$2,669.24",$0.00,13.0,38,$70.24,$0.00
,04/07/2018,"$3,882.94","$3,882.94","$3,882.94",$0.00,13.1,53,$73.26,$0.00
,04/08/2018,"$2,167.60","$2,167.60","$2,167.60",$0.00,16.6,29,$74.74,$0.00
,04/09/2018,"$1,483.05","$1,483.05","$1,483.05",$0.00,8.7,27,$54.93,$0.00
,04/10/2018,"$2,126.73","$2,126.73","$2,126.73",$0.00,13.5,34,$62.55,$0.00
,04/11/2018,"$2,515.94","$2,515.94","$2,515.94",$0.00,13.4,34,$74.00,$0.00
,04/12/2018,"$2,759.47","$2,759.47","$2,759.47",$0.00,17.6,38,$72.62,$0.00
,04/13/2018,"$3,262.56","$3,262.56","$3,262.56",$0.00,15.3,45,$72.50,$0.00
,04/14/2018,"$2,733.86","$2,733.86","$2,733.86",$0.00,14.2,41,$66.68,$0.00
,04/15/2018,"$2,185.45","$2,185.45","$2,185.45",$0.00,17.2,31,$70.50,$0.00
,04/16/2018,"$3,484.61","$3,484.61","$3,484.61",$0.00,13.6,48,$72.60,$0.00
,04/17/2018,"$3,562.63","$3,562.63","$3,562.63",$0.00,13.4,43,$82.85,$0.00
,04/18/2018,"$1,496.26","$1,496.26","$1,496.26",$0.00,10.9,21,$71.25,$0.00
,04/19/2018,"$1,819.47","$1,819.47","$1,819.47",$0.00,14.9,26,$69.98,$0.00
,04/20/2018,"$4,039.23","$4,039.23","$4,039.23",$0.00,14.2,54,$74.80,$0.00
,04/21/2018,"$3,396.62","$3,396.62","$3,396.62",$0.00,14.5,39,$87.09,$0.00
,04/22/2018,"$2,025.55","$2,025.55","$2,025.55",$0.00,15.2,26,$77.91,$0.00
,04/23/2018,"$3,169.52","$3,169.52","$3,169.52",$0.00,13.0,46,$68.90,$0.00
,04/24/2018,"$3,199.83","$3,199.83","$3,199.83",$0.00,12.8,44,$72.72,$0.00
,04/25/2018,"$2,488.39","$2,488.39","$2,488.39",$0.00,13.2,31,$80.27,$0.00
,04/26/2018,"$2,206.92","$2,206.92","$2,206.92",$0.00,13.4,37,$59.65,$0.00
,04/27/2018,"$4,238.45","$4,238.45","$4,238.45",$0.00,11.4,63,$67.28,$0.00
,04/28/2018,"$4,569.72","$4,569.72","$4,569.72",$0.00,13.5,55,$83.09,$0.00
,04/29/2018,"$1,905.80","$1,905.80","$1,905.80",$0.00,12.5,24,$79.41,$0.00
,04/30/2018,"$3,069.80","$3,069.80","$3,069.80",$0.00,13.1,52,$59.03,$0.00
,05/01/2018,"$3,714.94","$3,714.94","$3,714.94",$0.00,14.3,51,$72.84,$0.00
,05/02/2018,"$3,274.67","$3,274.67","$3,274.67",$0.00,12.2,50,$65.49,$0.00
,05/03/2018,"$2,310.64","$2,310.64","$2,310.64",$0.00,13.7,34,$67.96,$0.00
,05/04/2018,"$3,851.46","$3,851.46","$3,851.46",$0.00,16.8,51,$75.52,$0.00
,05/05/2018,"$3,828.70","$3,828.70","$3,808.80",$0.00,13.9,56,$68.01,$0.00
,05/06/2018,"$2,149.30","$2,149.30","$2,149.30",$0.00,15.8,27,$79.60,$0.00
,05/07/2018,"$2,723.23","$2,723.23","$2,723.23",$0.00,12.8,37,$73.60,$0.00
,05/08/2018,"$2,616.10","$2,616.10","$2,616.10",$0.00,11.2,38,$68.84,$0.00
,05/09/2018,"$2,000.78","$2,000.78","$2,000.78",$0.00,13.5,31,$64.54,$0.00
,05/10/2018,"$2,200.22","$2,200.22","$2,200.22",$0.00,13.4,31,$70.97,$0.00
,05/11/2018,"$3,728.05","$3,728.05","$3,728.05",$0.00,13.1,54,$69.04,$0.00
,05/12/2018,"$3,881.34","$3,881.34","$3,881.34",$0.00,17.3,53,$73.23,$0.00
,05/13/2018,"$1,132.87","$1,132.87","$1,132.87",$0.00,12.8,16,$70.80,$0.00
,05/14/2018,"$2,930.85","$2,930.85","$2,930.85",$0.00,12.1,40,$73.27,$0.00
,05/15/2018,"$2,322.23","$2,322.23","$2,322.23",$0.00,11.0,42,$55.29,$0.00
,05/16/2018,"$1,802.92","$1,802.92","$1,732.93",$0.00,10.0,28,$61.89,$0.00
,05/17/2018,"$2,743.35","$2,743.35","$2,743.35",$0.00,14.6,36,$76.20,$0.00
,05/18/2018,"$4,441.64","$4,441.64","$4,441.64",$0.00,15.0,57,$77.92,$0.00
,05/19/2018,"$4,147.90","$4,147.90","$4,147.90",$0.00,15.3,58,$71.52,$0.00
,05/20/2018,"$2,415.51","$2,415.51","$2,415.51",$0.00,13.5,35,$69.01,$0.00
,05/21/2018,"$2,123.61","$2,123.61","$2,123.61",$0.00,11.6,38,$55.88,$0.00
,05/22/2018,"$2,421.97","$2,421.97","$2,421.97",$0.00,13.4,42,$57.67,$0.00
,05/23/2018,"$1,803.03","$1,803.03","$1,803.03",$0.00,12.3,29,$62.17,$0.00
,05/24/2018,"$3,084.30","$3,084.30","$3,084.30",$0.00,14.1,37,$83.36,$0.00
,05/25/2018,"$3,204.09","$3,204.09","$3,204.09",$0.00,14.9,45,$71.20,$0.00
,05/26/2018,"$4,000.68","$4,000.68","$4,000.68",$0.00,14.8,54,$74.09,$0.00
,05/27/2018,"$2,577.70","$2,577.70","$2,577.70",$0.00,15.7,26,$99.14,$0.00
,05/28/2018,"$1,964.63","$1,964.63","$1,964.63",$0.00,11.5,32,$61.39,$0.00
,05/29/2018,"$2,602.70","$2,602.70","$2,602.70",$0.00,8.5,43,$60.53,$0.00
,05/30/2018,"$2,353.25","$2,353.25","$2,353.25",$0.00,14.6,45,$52.29,$0.00
,05/31/2018,"$2,722.01","$2,722.01","$2,722.01",$0.00,12.8,41,$66.39,$0.00
,06/01/2018,"$3,768.71","$3,768.71","$3,768.71",$0.00,13.0,53,$71.11,$0.00
,06/02/2018,"$4,102.79","$4,102.79","$4,102.79",$0.00,15.8,59,$69.54,$0.00
,06/03/2018,"$2,296.23","$2,296.23","$2,296.23",$0.00,13.8,34,$67.54,$0.00
,06/04/2018,"$3,200.14","$3,200.14","$3,200.14",$0.00,12.1,54,$59.26,$0.00
,06/05/2018,"$2,798.85","$2,798.85","$2,798.85",$0.00,11.1,38,$73.65,$0.00
,06/06/2018,"$2,357.15","$2,357.15","$2,357.15",$0.00,10.9,42,$56.12,$0.00
,06/07/2018,"$2,583.22","$2,583.22","$2,583.22",$0.00,11.5,42,$61.51,$0.00
,06/08/2018,"$4,346.84","$4,346.84","$4,346.84",$0.00,12.3,57,$76.26,$0.00
,06/09/2018,"$3,353.71","$3,353.71","$3,353.71",$0.00,17.4,40,$83.84,$0.00
,06/10/2018,"$1,449.64","$1,449.64","$1,449.64",$0.00,15.1,20,$72.48,$0.00
,06/11/2018,"$2,912.84","$2,912.84","$2,912.84",$0.00,12.1,44,$66.20,$0.00
,06/12/2018,"$3,128.31","$3,128.31","$3,128.31",$0.00,12.1,38,$82.32,$0.00
,06/13/2018,"$3,108.41","$3,108.41","$3,108.41",$0.00,13.8,44,$70.65,$0.00
,06/14/2018,"$2,371.32","$2,371.32","$2,371.32",$0.00,11.3,37,$64.09,$0.00
,06/15/2018,"$3,018.35","$3,018.35","$3,018.35",$0.00,10.7,40,$75.46,$0.00
,06/16/2018,"$3,060.15","$3,060.15","$3,060.15",$0.00,11.8,43,$71.17,$0.00
,06/17/2018,"$1,366.77","$1,366.77","$1,366.77",$0.00,15.5,15,$91.12,$0.00
,06/18/2018,"$1,597.88","$1,597.88","$1,597.88",$0.00,10.8,33,$48.42,$0.00
,06/19/2018,"$1,104.73","$1,104.73","$1,104.73",$0.00,12.9,25,$44.19,$0.00
,06/20/2018,"$2,499.29","$2,499.29","$2,499.29",$0.00,16.9,29,$86.18,$0.00
,06/21/2018,"$2,924.06","$2,924.06","$2,902.07",$0.00,14.9,31,$93.62,$0.00
,06/22/2018,"$3,719.24","$3,719.24","$3,719.24",$0.00,14.8,46,$80.85,$0.00
,06/23/2018,"$3,412.02","$3,412.02","$3,412.02",$0.00,14.7,50,$68.24,$0.00
,06/24/2018,"$2,434.61","$2,434.61","$2,434.61",$0.00,15.3,30,$81.15,$0.00
,06/25/2018,"$3,200.56","$3,200.56","$3,200.56",$0.00,14.7,45,$71.12,$0.00
,06/26/2018,"$2,018.04","$2,018.04","$2,018.04",$0.00,13.1,32,$63.06,$0.00
,06/27/2018,"$2,741.27","$2,741.27","$2,741.27",$0.00,14.8,35,$78.32,$0.00
,06/28/2018,"$2,491.17","$2,491.17","$2,491.17",$0.00,13.2,39,$63.88,$0.00
,06/29/2018,"$4,369.40","$4,369.40","$4,369.40",$0.00,15.2,54,$80.91,$0.00
,06/30/2018,"$4,682.32","$4,682.32","$4,682.32",$0.00,13.8,65,$72.04,$0.00
,07/01/2018,"$2,219.55","$2,219.55","$2,219.55",$0.00,18.2,31,$71.60,$0.00
,07/02/2018,"$3,711.74","$3,711.74","$3,711.74",$0.00,19.4,52,$71.38,$0.00
,07/03/2018,"$2,831.97","$2,831.97","$2,831.97",$0.00,14.4,42,$67.43,$0.00
,07/04/2018,$0.00,$0.00,$0.00,$0.00,0.0,0,$0.00,$0.00
,07/05/2018,"$3,931.27","$3,931.27","$3,931.27",$0.00,11.1,57,$68.97,$0.00
